"","ticker","finance_site","website","description","keywords"
"231","NWS","https://finance.yahoo.com/quote/NWS","http://newscorp.com",NA,NA
"232","NWSA","https://finance.yahoo.com/quote/NWSA","http://newscorp.com",NA,NA
"233","NEWT","https://finance.yahoo.com/quote/NEWT","http://www.newtekone.com","Newtek is your total business solutions provider: lending; payments; technology; payroll &amp; benefits; insurance; and more.",NA
"234","NXST","https://finance.yahoo.com/quote/NXST","http://www.nexstar.tv","As the largest TV station operator in the U.S. reaching nearly 39 percent of households, Nexstar Media Group offers unrivaled audience access and influence.",NA
"235","NXTC","https://finance.yahoo.com/quote/NXTC","http://www.nextcure.com",NA,NA
"236","NEXT","https://finance.yahoo.com/quote/NEXT","http://www.next-decade.com","NextDecade is a liquefied natural gas (LNG) development company focused onLNG export projects and associated pipelines in the State of Texas.",NA
"237","NXGN","https://finance.yahoo.com/quote/NXGN","http://www.nextgen.com","Leading EHR and healthcare practice management software solutions for ambulatory care providers. ","healthcare solutions, solutions for healthcare, solutions for healthcare providers"
"238","BIMI","https://finance.yahoo.com/quote/BIMI","http://www.nfenergy.com","�ܷ���Դ���޹�˾","�ܷ���Դ���޹�˾"
"239","NGM","https://finance.yahoo.com/quote/NGM","http://www.ngmbio.com",NA,NA
"240","NODK","https://finance.yahoo.com/quote/NODK","http://www.niholdingsinc.com","The Investor Relations website contains information about Nodak Insurance Company&#039;s business for stockholders, potential investors, and financial analysts.","Nodak Mutual, North Dakota auto insurance, North Dakota car insurance, Car insurance quote, Free quote, Insurance rates, Auto rates, Teen drivers, Requirements for teen drivers, Required insurance, Auto liability insurance, Crop insurance"
"241","EGOV","https://finance.yahoo.com/quote/EGOV","http://www.egov.com","NIC provides efficient, cost-effective online solutions for more than 4,500 federal, state, and local government agencies nationwide. Learn more about our capabilities.","NIC provides efficient, cost-effective online solutions for more than 4,500 federal, state, and local government agencies nationwide. Learn more about our capabilities."
"242","NICK","https://finance.yahoo.com/quote/NICK","http://www.nicholasfinancial.com",NA,NA
"243","NCBS","https://finance.yahoo.com/quote/NCBS","http://www.nicoletbank.com","The purpose of Nicolet Bank is to serve customers. Real People, having Real Conversations and creating shared success.",NA
"244","NITE","https://finance.yahoo.com/quote/NITE","http://www.nightstartx.com",NA,NA
"245","NIHD","https://finance.yahoo.com/quote/NIHD","http://ir.nii.com",NA,NA
"246","NIU","https://finance.yahoo.com/quote/NIU","http://www.niu.com","NIU delivers the best electric vehicle in the two-wheel class powered by a Bosch Electric Motor and Panasonic Lithium Battery.","best electric vehicle, electric vehicle, ev, niu, niu scooters, niu smart scooters niue escooters, scooters, escooters, electric scooters, panasonic, bosch, electric battery, lithium battery, e-scooters, e-bikes, mobility, motor scooters, motorscooters,motorbikes, e-motor bikes, mobility, scooter, vespa, urban mobility, city scooters, scooter sharing, best scooter, number one selling scooter in the world, best smart scooter in the world, app scooter, scooter with app, scooter electrique"
"247","LASR","https://finance.yahoo.com/quote/LASR","http://www.nlight.net","nLight is focused solely on producing the finest semiconductor diode laser products","Semiconductor and Fiber Lasers"
"248","NMIH","https://finance.yahoo.com/quote/NMIH","http://www.nationalmi.com",NA,NA
"249","NNBR","https://finance.yahoo.com/quote/NNBR","http://www.nninc.com","NN, Inc. is a global diversified industrial manufacturer of high-precision metal and plastic components and assemblies.",NA
"250","NDLS","https://finance.yahoo.com/quote/NDLS","http://www.noodles.com",NA,NA
"251","NDSN","https://finance.yahoo.com/quote/NDSN","http://www.nordson.com","Apply adhesives, sealants, powder and liquid paints, coatings, fluids, polymers and biomaterials with precision dispensing systems and equipment from Nordson. Complementary technology includes surface preparation machinery and testing and inspection equipment.","industrial coating manufacturers, dispensing equipment manufacturers, adhesive dispensing equipment manufacturers, precision dispensing, polymer processing"
"252","NSYS","https://finance.yahoo.com/quote/NSYS","http://www.nortechsys.com","Nortech is a full-scale provider of contract design, engineering, production and post-market services for electro-mechanical products.",NA
"253","NBN","https://finance.yahoo.com/quote/NBN","http://www.northeastbank.com","At Northeast Bank, our banking professionals deliver innovative solutions designed with your needs in mind.",NA
"254","NTIC","https://finance.yahoo.com/quote/NTIC","http://www.ntic.com",NA,NA
"255","NTRS","https://finance.yahoo.com/quote/NTRS","http://www.northerntrust.com",NA,NA
"256","NTRSP","https://finance.yahoo.com/quote/NTRSP","http://www.northerntrust.com",NA,NA
"257","NFBK","https://finance.yahoo.com/quote/NFBK","http://www.enorthfield.com","Northfield Bank offers a full line of personal and commercial banking services to the Staten Island, Brooklyn and New Jersey community.",NA
"258","NRIM","https://finance.yahoo.com/quote/NRIM","http://www.northrim.com",NA,NA
"259","NWBI","https://finance.yahoo.com/quote/NWBI","http://www.northwest.com",NA,"nsw-czw6c39wjvgvacdpmjrk2rlfrsqm4tzc67o3uq7-mcj7oicww7k966pbrk8di3kom95m2c5zuej13m-jgn-u9oh7439sp447ca6lp5nirv714ykt2zsla--bqwiirh1g"
"260","NWPX","https://finance.yahoo.com/quote/NWPX","http://www.nwpipe.com",NA,NA
"261","NCLH","https://finance.yahoo.com/quote/NCLH","http://www.ncl.com","width=device-320, initial-scale=1, shrink-to-fit=no",NA
"262","NWFL","https://finance.yahoo.com/quote/NWFL","http://www.waynebank.com","Helping the Community Grow with twenty-six offices located in northeast Pennsylvania and the Catskills.  ","Wayne Bank, Banking, Finance, Honesdale Banks, Loans, Deposits, CDs, Certificate of Deposits, Northeast Pennsylvania, Community Bank, Rates, Internet Banking, Remote Deposit Capture, Safe Deposit Boxes, Lending, Business Lending, Mortgages"
"263","NVFY","https://finance.yahoo.com/quote/NVFY","http://novalifestyle.com","",NA
"264","NVMI","https://finance.yahoo.com/quote/NVMI","http://www.novami.com",NA,NA
"265","NOVN","https://finance.yahoo.com/quote/NOVN","http://www.novan.com","Novan, Inc. is a late-stage pharmaceutical company focused on redefining the standard of care in dermatology through the development and commercialization of innovative therapies using the Company’s nitric oxide platform. ",NA
"266","NOVT","https://finance.yahoo.com/quote/NOVT","http://www.novanta.com",NA,NA
"267","NVAX","https://finance.yahoo.com/quote/NVAX","http://www.novavax.com",NA,NA
"268","NVLN","https://finance.yahoo.com/quote/NVLN","http://www.novelion.com","Description here...",NA
"269","NVUS","https://finance.yahoo.com/quote/NVUS","http://novustherapeutics.com",NA,NA
"270","NUAN","https://finance.yahoo.com/quote/NUAN","http://www.nuance.com","Our innovations in voice, natural language understanding, reasoning and systems integration come together to create more human technology. Learn more.","nuance corporate communications"
"271","NCNA","https://finance.yahoo.com/quote/NCNA","http://www.nucana.com","NuCana plc - ProTide technology to transform some of the most widely prescribed chemotherapy / cancer agents","transforming Chemotheraphy Cancer agents pancreatic ovarian breast colorectal biliary bile tract ProTides Nucana chemo solid tumours tumors awareness heamotology"
"272","NTNX","https://finance.yahoo.com/quote/NTNX","http://www.nutanix.com","Go beyond hyperconverged infrastructure with the solutions provided by Nutanix. We deliver a software-defined enterprise cloud that can run any application at any scale.",NA
"273","NUVA","https://finance.yahoo.com/quote/NUVA","http://www.nuvasive.com",NA,NA
"274","NVTR","https://finance.yahoo.com/quote/NVTR","http://www.nuvectramed.com",NA,NA
"275","QQQX","https://finance.yahoo.com/quote/QQQX","http://www.nuveen.com","Nuveen is a global investment manager that works in partnership with our clients to create outcome-focused solutions to help them reach their goals for their financial future.",NA
"276","NVEE","https://finance.yahoo.com/quote/NVEE","http://www.nv5.com","NV5 is a leading provider of professional and technical engineering and consulting solutions with strong management team with 200 years of combined industry experience.",NA
"277","NVEC","https://finance.yahoo.com/quote/NVEC","http://www.nve.com",NA,NA
"278","NVDA","https://finance.yahoo.com/quote/NVDA","http://www.nvidia.com","NVIDIA, inventor of the GPU, which creates interactive graphics on laptops, workstations, mobile devices, notebooks, PCs, and more. We created the world’s largest gaming platform and the world’s fastest supercomputer. We are the brains of self-driving cars, intelligent machines, and IoT. ","nvidia, visual computing, geforce, quadro, tesla, nforce, tegra, high performance computing, hpc, sli, gpu, gpgpu, video cards, graphics cards, graphics processor units, video, gaming, mobile phones, notebooks, workstation, desktops, laptops"
"279","NXPI","https://finance.yahoo.com/quote/NXPI","http://www.nxp.com","From microcontrollers and processors to sensors, analog ICs and connectivity, our technologies are fueling innovation in automotive, consumer, industrial and networking.","NXP, NXP Semiconductors, NXP Solutions, NXP Applications, Analog, DSP, Digital Signal Processing, Power Management, Microcontroller, Sensors, RF, Processors, ICs, SOCs"
"280","NXTD","https://finance.yahoo.com/quote/NXTD","http://www.nxt-id.com",NA,NA
"281","NXTDW","https://finance.yahoo.com/quote/NXTDW","http://www.nxt-id.com",NA,NA
"282","NYMX","https://finance.yahoo.com/quote/NYMX","http://www.nymox.com","ie=edge","ie=edge"
"283","OIIM","https://finance.yahoo.com/quote/OIIM","http://www.o2micro.com",NA,NA
"284","OVLY","https://finance.yahoo.com/quote/OVLY","http://www.ovcb.com",NA,NA
"285","OCSL","https://finance.yahoo.com/quote/OCSL","http://www.oaktreespecialtylending.com","Sitefinity 9.1.6130.0 PU",NA
"286","OCSI","https://finance.yahoo.com/quote/OCSI","http://fsfr.fifthstreetfinance.com","IE=edge",NA
"287","OASM","https://finance.yahoo.com/quote/OASM","http://www.oasmia.com",NA,NA
"288","OBLN","https://finance.yahoo.com/quote/OBLN","http://www.obalon.com","The Obalon Balloon is a safe and effective FDA-approved, non-surgical system for weight loss. Contact us to get started today.",NA
"289","OBSV","https://finance.yahoo.com/quote/OBSV","http://www.obseva.com","Learn about ObsEva, a biopharmaceutical company committed to advancing reproductive health and pregnancy therapeutics to help millions of women worldwide.",NA
"290","OBCI","https://finance.yahoo.com/quote/OBCI","http://www.oceanbiochem.com","Ocean Bio-Chem Inc","Ocean Bio Chemical, OBCI, starbrite, star brite, startron, star tron, enzyme fuel treatment, contract packaging, biodegradable bottle, contract filling, blowmolding, blow mold"
"291","OPTT","https://finance.yahoo.com/quote/OPTT","http://www.oceanpowertechnologies.com","Ocean Power Technologies (Nasdaq:OPTT) is a pioneer in renewable wave-energy technology that converts ocean wave energy into electricity. OPT proprietary PowerBuoy technology is based on a modular design and has undergone periodic ocean testing since 1997. OPT specializes in advanced autonomous (not grid connected), cost-effective, and environmentally sound ocean wave based power generation and management technology.","Ocean, Alternative Energy, Ocean Power, Technology, Sea Power, Power Source, Powerbuoy, PB3"
"292","OCFC","https://finance.yahoo.com/quote/OCFC","http://www.oceanfirst.com","ie=edge",NA
"293","OFED","https://finance.yahoo.com/quote/OFED","http://www.oconeefederal.com","","Oconee, Federal, Savings, Loan, Association, Bank, Stephens, Banking, Finance, Mortgage, Lending, Account, South Carolina, SC, Georgia, GA, Seneca, Walhalla, Westminster, Clemson, Pickens, Toccoa, Clayton, Upstate, Northeast"
"294","OCUL","https://finance.yahoo.com/quote/OCUL","http://www.ocutx.com",NA,NA
"295","ODT","https://finance.yahoo.com/quote/ODT","http://www.odonate.com","Odonate Therapeutics is dedicated to the development of best-in-class therapeutics that improve and extend the lives of patients with cancer","odonate, odonate cancer therapy, odonate pharma, odonate therapeutics"
"296","OMEX","https://finance.yahoo.com/quote/OMEX","http://www.odysseymarine.com","Odyssey Marine Exploration is engaged in deep-ocean exploration using innovative methods and state-of-the-art technology to provide access to critical resources","deep ocean, mineral exploration, shipwrecks"
"297","ODP","https://finance.yahoo.com/quote/ODP","http://www.officedepot.com",NA,NA
"298","ODP","https://finance.yahoo.com/quote/ODP","http://www.officedepot.com",NA,NA
"299","OPI","https://finance.yahoo.com/quote/OPI","http://www.opireit.com",NA,NA
"300","OPINI","https://finance.yahoo.com/quote/OPINI","http://www.opireit.com",NA,NA
"301","OFS","https://finance.yahoo.com/quote/OFS","http://www.ofscapital.com",NA,NA
"302","OCCI","https://finance.yahoo.com/quote/OCCI","http://www.ofscreditcompany.com","OFS Credit’s primary investment objective is to provide our shareholders with current income, with a secondary objective to generate capital appreciation.",NA
"303","OCCIP","https://finance.yahoo.com/quote/OCCIP","http://www.ofscreditcompany.com","OFS Credit’s primary investment objective is to provide our shareholders with current income, with a secondary objective to generate capital appreciation.",NA
"304","OHAI","https://finance.yahoo.com/quote/OHAI","http://www.ohainvestmentcorporation.com","The Investor Relations website contains information about OHA Investment Corporation&#039;s business for stockholders, potential investors, and financial analysts.",NA
"305","OVBC","https://finance.yahoo.com/quote/OVBC","http://www.ovbc.com","Welcome to Ohio Valley Bank! Serving the communities of the mid-Ohio valley since 1872. | Member FDIC & Equal Housing Lender","Ohio Valley Bank, banking, checking, credit, saving, loans, business, community"
"306","OHRP","https://finance.yahoo.com/quote/OHRP","http://www.ohrpharmaceutical.com","",""
"307","OKTA","https://finance.yahoo.com/quote/OKTA","http://www.okta.com","The Okta Identity Cloud provides secure identity management with Single Sign-On, Multi-factor Authentication, Lifecycle Management (Provisioning), and more.",NA
"308","ODFL","https://finance.yahoo.com/quote/ODFL","http://www.odfl.com",NA,NA
"309","OLBK","https://finance.yahoo.com/quote/OLBK","http://www.oldlinebank.com","Old Line Bank provides a full range of financial services to businesses, entrepreneurs and individuals promoting Maryland’s economic success.",NA
"310","ONB","https://finance.yahoo.com/quote/ONB","http://www.oldnational.com","Old National Bank is dedicated to providing you with additional account choices, expanded convenience, and greater control in how you manage your money. ","Old National Bank is dedicated to providing you with additional account choices, expanded convenience, and greater control in how you manage your money. "
"311","OPOF","https://finance.yahoo.com/quote/OPOF","http://www.oldpoint.com","",NA
"312","OSBC","https://finance.yahoo.com/quote/OSBC","http://www.oldsecond.com","",""
"313","OLLI","https://finance.yahoo.com/quote/OLLI","http://www.ollies.us",NA,NA
"314","ZEUS","https://finance.yahoo.com/quote/ZEUS","http://www.olysteel.com",NA,NA
"315","OFLX","https://finance.yahoo.com/quote/OFLX","http://www.omegaflexcorp.com","Home","Home"
"316","OMER","https://finance.yahoo.com/quote/OMER","http://www.omeros.com","Omeros is breaking the mold in the pharmaceutical industry through novel discovery, strategic translational research, and vigorous clinical programs.",NA
"317","OMCL","https://finance.yahoo.com/quote/OMCL","http://www.omnicell.com","Omnicell is a leader in medication and supply dispensing automation, central pharmacy automation and IV compounding technology, analytics software, and medication adherence solutions. Hospitals, non-acute care sites, and pharmacies worldwide rely on Omnicell products to increase patient safety, streamline workflow, and more effectively address drug diversion and regulations.",""
"318","ON","https://finance.yahoo.com/quote/ON","http://www.onsemi.com","ON Semiconductor offers a comprehensive portfolio of innovative energy efficient power and signal management, logic, discrete, and custom semiconductor solutions. ",NA
"319","OTIV","https://finance.yahoo.com/quote/OTIV","http://www.otiglobal.com","Cashless Payment &amp; Remote Management Solutions for Automated Retail, Self-Service Kiosk, Micro-Markets, Unattended Vending, EV Chargers, Pulse, Mobile &amp; IoT",NA
"320","ONCY","https://finance.yahoo.com/quote/ONCY","http://www.oncolyticsbiotech.com",NA,NA
"321","ONTX","https://finance.yahoo.com/quote/ONTX","http://www.onconova.com","6bJRrLAll9d9X3Na2tyYW1HbDcJilS2JYjCs_ovaS5g",NA
"322","ONCS","https://finance.yahoo.com/quote/ONCS","http://oncosec.com","At OncoSec, we think about cancer treatment differently. Our mission is to take the fight directly to the tumor and harness the power of the body’s immune system to recognize and attack cancer. Through our proprietary technology, ImmunoPulse®, we hope to deliver safer and more effective cancer treatments that can provide long-term benefits for patients.",NA
"323","OSS","https://finance.yahoo.com/quote/OSS","http://www.onestopsystems.com",NA,NA
"324","OSPN","https://finance.yahoo.com/quote/OSPN","http://www.onespan.com","OneSpan is the only security, authentication, fraud prevention, and e-signature partner you need to deliver a frictionless customer experience across channels and devices.","multi-factor authentication, e-signatures, mobile app security, fraud prevention"
"325","OPBK","https://finance.yahoo.com/quote/OPBK","http://www.myopenbank.com",NA,NA
"326","OTEX","https://finance.yahoo.com/quote/OTEX","http://www.opentext.com","OpenText helps digitize processes and supply chains through analytics and AI powered intelligence solutions for better decision making. Learn more.",NA
"327","OPRA","https://finance.yahoo.com/quote/OPRA","http://www.opera.com","Opera is a secure, innovative browser used by millions around the world with a built-in ad blocker, free VPN, units converter, social messengers, battery saver and much more - all for your best browsing experience. Download Opera browser now and enjoy the Internet once again. Want to know more? Visit opera.com and discover yourself.",NA
"328","OPGN","https://finance.yahoo.com/quote/OPGN","http://www.opgen.com",NA,NA
"329","OPNT","https://finance.yahoo.com/quote/OPNT","http://www.opiant.com",NA,NA
"330","OPK","https://finance.yahoo.com/quote/OPK","http://www.opko.com","OPKO Health is a diverse healthcare company focused on improving patient lives.",NA
"331","OBAS","https://finance.yahoo.com/quote/OBAS","http://www.optibase-holdings.com","Optibase announces ","Optibase announces "
"332","OCC","https://finance.yahoo.com/quote/OCC","http://www.occfiber.com",NA,NA
"333","OPRX","https://finance.yahoo.com/quote/OPRX","http://www.optimizerx.com",NA,NA
"334","OPHC","https://finance.yahoo.com/quote/OPHC","http://www.optimumbank.com","florida bank","florida bank"
"335","OPTN","https://finance.yahoo.com/quote/OPTN","http://www.optinose.com","Optinose is a specialty pharmaceutical company focused on creating and bringing to market innovative products for patients with diseases treated by ear, nose, and throat (ENT) and allergy specialists.",NA
"336","OPB","https://finance.yahoo.com/quote/OPB","http://www.opusbank.com","At Opus Bank, we believe in your business’ potential to achieve more. We offer a comprehensive suite of banking and financial services to fit the needs of any business.",NA
"337","ORMP","https://finance.yahoo.com/quote/ORMP","http://www.oramed.com","Oramed Pharmaceuticals has developed an oral drug delivery technology, including insulin, to better the lives of people globally, including diabetics.",NA
"338","OSUR","https://finance.yahoo.com/quote/OSUR","http://www.orasure.com","Based in Bethlehem, Pennsylvania, OraSure Technologies develops, manufactures and markets point-of-care, oral fluid specimen collection devices that leverage proprietary oral fluid technologies, diagnostic products, including immunoassays and other in vitro diagnostic tests, and other medical devices.These products include tests for the detection of antibodies for the HCV virus, including OraQuick@reg; HCV, HIV virus, including OraQuick ADVANCE&reg; Rapid HIV-1/2 Antibody Test and the OraSure&reg; HIV-1 Oral Specimen Collection Device, and oral fluid testing solutions for drugs of abuse testing, including Intercept&reg; Oral Fluid Drug Testing System and Q.E.D.&reg; Saliva Alcohol Test.","Orasure,HIV virus,AIDS,HCV virus,Hep C,HepC,Hepatitis C, Drug test, oral fluid drug test, Oral fluid testing,HIV-1/2 antibody,HCV antibody,Substance abuse,saliva alcohol testing, alcohol testing, Wart removal"
"339","ORBC","https://finance.yahoo.com/quote/ORBC","http://www.orbcomm.com","ORBCOMM is a leading provider of industrial IoT and M2M solutions that remotely track, monitor, and control fixed and mobile assets, no matter how remote.",NA
"340","ORTX","https://finance.yahoo.com/quote/ORTX","http://www.orchard-tx.com",NA,NA
"341","ORLY","https://finance.yahoo.com/quote/ORLY","http://www.oreillyauto.com","Check out a variety of auto parts, supplies, and accessories for cars, trucks, and SUVs, as well as boats, trailers, ATVs, and lawn and garden equipment. Find an O&#39;Reilly Auto Parts store near you, learn about store services, and view our current ad, coupons, and promotions. Get free shipping on orders $35.00+ and free in-store pickup for online orders.",NA
"342","ORGO","https://finance.yahoo.com/quote/ORGO","http://organogenesis.com","IE=edge,chrome=1",NA
"343","ONVO","https://finance.yahoo.com/quote/ONVO","http://www.organovo.com","Structurally and functionally accurate bioprinting of human tissue models- Organovo designs &amp; creates multi-cellular, dynamic and functional human tissues",NA
"344","ORGS","https://finance.yahoo.com/quote/ORGS","http://www.orgenesis.com",NA,NA
"345","SEED","https://finance.yahoo.com/quote/SEED","http://www.originseed.com.cn","",""
"346","SEED","https://finance.yahoo.com/quote/SEED","http://www.originseed.com.cn","",""
"347","SEED","https://finance.yahoo.com/quote/SEED","http://www.originseed.com.cn","",""
"348","OBNK","https://finance.yahoo.com/quote/OBNK","http://www.origin.bank","Committed to serving our communities for more than 100 years. Banking centers &amp; ATM locations throughout Louisiana, Mississippi, and Texas.",NA
"349","OESX","https://finance.yahoo.com/quote/OESX","http://www.orionlighting.com","text/html; charset=UTF-8",NA
"350","ORIT","https://finance.yahoo.com/quote/ORIT","http://www.oritani.com",NA,NA
"351","ORRF","https://finance.yahoo.com/quote/ORRF","http://www.orrstown.com","",""
"352","OFIX","https://finance.yahoo.com/quote/OFIX","http://www.orthofix.com",NA,NA
"353","KIDS","https://finance.yahoo.com/quote/KIDS","http://www.orthopediatrics.com",NA,NA
"354","OSIS","https://finance.yahoo.com/quote/OSIS","http://www.osi-systems.com","OSI Systems, Inc. is a vertically integrated designer and manufacturer of specialized electronic systems and components for critical applications in homeland security, healthcare, defense and aerospace.",NA
"355","OSMT","https://finance.yahoo.com/quote/OSMT","http://www.osmotica.com",NA,NA
"356","OSN","https://finance.yahoo.com/quote/OSN","http://www.osseninnovation.com",NA,NA
"357","OTEL","https://finance.yahoo.com/quote/OTEL","http://www.otelco.com","OTT Communications, a division of Otelco, provides high speed Internet access, phone servcie and advanced communications to homes and businesses.",NA
"358","OTIC","https://finance.yahoo.com/quote/OTIC","http://www.otonomy.com","Otonomy is a biotech and biopharmaceuticals company developing ear medicine and therapeutics to address unmet medical needs in the emerging otology market.",NA
"359","OTTW","https://finance.yahoo.com/quote/OTTW","http://www.ottawasavings.com","Respected and Recommended  Since 1871 Discover Your Banking Advantage",NA
"360","OTTR","https://finance.yahoo.com/quote/OTTR","http://www.ottertail.com",NA,NA
"361","OTLK","https://finance.yahoo.com/quote/OTLK","http://www.outlooktherapeutics.com",NA,NA
"362","OSTK","https://finance.yahoo.com/quote/OSTK","http://www.overstock.com","Let Overstock.com help you discover designer brands and home goods at the lowest prices online. See for yourself why shoppers love our selection and award-winning customer service.",NA
"363","OVID","https://finance.yahoo.com/quote/OVID","http://www.ovidrx.com","Ovid Therapeutics is focused on developing medicines to transform the lives of people with rare neurological disorders. Learn about our BoldMedicine approach.",NA
"364","OXBR","https://finance.yahoo.com/quote/OXBR","http://www.oxbridgere.com",NA,NA
"365","OXBRW","https://finance.yahoo.com/quote/OXBRW","http://www.oxbridgere.com",NA,NA
"366","OXFD","https://finance.yahoo.com/quote/OXFD","http://www.oxfordimmunotec.com","Oxford Immunotec, Inc., located in the United States, offers an FDA approved Tuberculosis test, T-SPOT.TB, for detection of TB infection; More accurate than tb skin tests",NA
"367","OXLC","https://finance.yahoo.com/quote/OXLC","http://www.oxfordlanecapital.com","Financing organic growth, acquisitions, recapitalizations and working capital.",NA
"368","OXLCM","https://finance.yahoo.com/quote/OXLCM","http://www.oxfordlanecapital.com","Financing organic growth, acquisitions, recapitalizations and working capital.",NA
"369","OXLCO","https://finance.yahoo.com/quote/OXLCO","http://www.oxfordlanecapital.com","Financing organic growth, acquisitions, recapitalizations and working capital.",NA
"370","OXSQ","https://finance.yahoo.com/quote/OXSQ","http://www.ticc.com","Financing organic growth, acquisitions, recapitalizations and working capital.",NA
"371","PFIN","https://finance.yahoo.com/quote/PFIN","http://www.pfina.com","P&F Industries, Inc., through its two wholly owned operating subsidiaries, Continental Tool Group, Inc. and Countrywide Hardware, Inc. is a leading manufacturer and importer of air-powered tools sold principally to the industrial, retail and automotive markets.","P&amp;F Industries, P&amp;F, P and F, Florida Pneumatic Manufacturing Corporation"
"372","PTSI","https://finance.yahoo.com/quote/PTSI","http://www.pamtransport.com",NA,NA
"373","PCAR","https://finance.yahoo.com/quote/PCAR","http://www.paccar.com","PACCAR is a global leader in the design, manufacture and customer support of high-quality premium trucks.","paccar"
"374","PACB","https://finance.yahoo.com/quote/PACB","http://www.pacb.com",NA,NA
"375","PCB","https://finance.yahoo.com/quote/PCB","http://www.paccity.net","Pacific City Bank provides outstanding banking and financial services for businesses and consumers.  ","Korean Bank, Korean, Bank, Saving, Investment, Business, Pacific City Bank"
"376","PEIX","https://finance.yahoo.com/quote/PEIX","http://www.pacificethanol.net","Pacific Ethanol - meeting the demand for clean burning biofuels","Pacific Ethanol, ethanol, biofuels, clean burning biofuels, renewable fuels, low-carbon renewable fuels"
"377","PEIX","https://finance.yahoo.com/quote/PEIX","http://www.pacificethanol.net","Pacific Ethanol - meeting the demand for clean burning biofuels","Pacific Ethanol, ethanol, biofuels, clean burning biofuels, renewable fuels, low-carbon renewable fuels"
"378","PMBC","https://finance.yahoo.com/quote/PMBC","http://www.pmbank.com","Pacific Mercantile Bank provides personal, small business, and commercial banking.",NA
"379","PPBI","https://finance.yahoo.com/quote/PPBI","http://www.ppbi.com","When it comes to your business bank, you should expect a difference. Offering businesses and individuals banking solutions with personalized service.",NA
"380","PCRX","https://finance.yahoo.com/quote/PCRX","http://www.pacira.com",NA,NA
"381","PACW","https://finance.yahoo.com/quote/PACW","http://www.pacwestbancorp.com",NA,NA
"382","PLMR","https://finance.yahoo.com/quote/PLMR","http://www.palomarspecialty.com","Palomar Specialty is committed to providing our policyholders with stable insurance options for personal and commercial catastrophe risks.",NA
"383","PAAS","https://finance.yahoo.com/quote/PAAS","http://www.panamericansilver.com","Pan American Silver Corp. is a Canadian mining that owns and operates mines in Mexico, Peru, Bolivia and Argentina.",NA
"384","PANL","https://finance.yahoo.com/quote/PANL","http://www.pangaeals.com",NA,NA
"385","PZZA","https://finance.yahoo.com/quote/PZZA","http://www.papajohns.com","Each Papa John’s pizza is carefully crafted with flavorful, superior-quality ingredients and toppings. Order pizza online for delivery or carryout.","pizza, papa john&#39;s, papa john&#39;s pizza, papa johns, papa johns pizza, papajohns, papajohns pizza,"
"386","FRSH","https://finance.yahoo.com/quote/FRSH","http://www.papamurphys.com","Papa Murphy&#x27;s Take &#x27;N&#x27; Bake pizza is the best pizza because we make our dough from scratch, grate our mozzarella, and hand slice our veggies, every day. Find our pizza near you and order online.",NA
"387","PRTK","https://finance.yahoo.com/quote/PRTK","http://paratekpharma.com",NA,NA
"388","TEUM","https://finance.yahoo.com/quote/TEUM","http://www.pareteum.com",NA,NA
"389","PNRL","https://finance.yahoo.com/quote/PNRL","http://www.paringaresources.com",NA,NA
"390","PCYG","https://finance.yahoo.com/quote/PCYG","http://www.parkcitygroup.com",NA,NA
"391","PKBK","https://finance.yahoo.com/quote/PKBK","http://www.parkebank.com",NA,NA
"392","PKOH","https://finance.yahoo.com/quote/PKOH","http://www.pkoh.com",NA,NA
"393","PTNR","https://finance.yahoo.com/quote/PTNR","http://www.partner.co.il","https://www.partner.co.il/globalassets/global/partnerlogo.png","https://www.partner.co.il/globalassets/global/partnerlogo.png"
"394","PBHC","https://finance.yahoo.com/quote/PBHC","http://www.pathfinderbank.com","Pathfinder Bank offers a wide array of financial services with 9 conveniently located branch offices located throughout Onondaga &amp; Oswego Counties. We invite you to learn more about our accounts and services, either by browsing our website or stopping by.",NA
"395","PATK","https://finance.yahoo.com/quote/PATK","http://www.patrickind.com",NA,NA
"396","PATI","https://finance.yahoo.com/quote/PATI","http://www.patriottrans.com",NA,NA
"397","PEGI","https://finance.yahoo.com/quote/PEGI","http://www.patternenergy.com","Pattern Energy Group Inc. is a U.S.-based renewable energy company focusing on the clean energies of  wind, solar, transmission, storage, and advanced energy technologies.",NA
"398","PDCO","https://finance.yahoo.com/quote/PDCO","http://www.pattersoncompanies.com",NA,NA
"399","PTEN","https://finance.yahoo.com/quote/PTEN","http://www.patenergy.com",NA,NA
"400","PAVM","https://finance.yahoo.com/quote/PAVM","http://www.pavmed.com",NA,NA
"401","PAVMW","https://finance.yahoo.com/quote/PAVMW","http://www.pavmed.com",NA,NA
"402","PAYX","https://finance.yahoo.com/quote/PAYX","http://www.paychex.com","Paychex has HR solutions to fit the needs of any size business, from startup to enterprise. Let Paychex help you take your business where it needs to go.",NA
"403","PCTY","https://finance.yahoo.com/quote/PCTY","http://www.paylocity.com",NA,NA
"404","PYDS","https://finance.yahoo.com/quote/PYDS","http://www.paymentdata.com","Turn payments into possibilities with PDS. Grow your business with flat rate payment processing, ACH processing, custom payments integrations and more.",NA
"405","PYPL","https://finance.yahoo.com/quote/PYPL","http://www.paypal.com","PayPal is the faster, safer way to send money, make an online payment, receive money or set up a merchant account.","send money, pay online, merchant account"
"406","PAYS","https://finance.yahoo.com/quote/PAYS","http://www.paysign.com",NA,NA
